0,1
1.0,0.0
0.0,1.0
1.0,0.0
0.9966666666666667,0.003333333333333333
0.07288888888888889,0.9271111111111111
0.0,1.0
0.0,1.0
1.0,0.0
0.0,1.0
0.9907692307692308,0.009230769230769232
1.0,0.0
0.0,1.0
1.0,0.0
1.0,0.0
0.9894166666666666,0.010583333333333333
0.996,0.004
0.0,1.0
0.008,0.992
0.0,1.0
0.0014285714285714286,0.9985714285714287
1.0,0.0
1.0,0.0
0.9925,0.0075
0.0,1.0
1.0,0.0
0.0,1.0
0.9942857142857143,0.005714285714285714
0.0,1.0
1.0,0.0
0.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,1.0
0.04288095238095238,0.9571190476190478
0.0,1.0
0.992,0.008
0.99875,0.00125
0.9957142857142857,0.004285714285714285
0.9966433566433566,0.0033566433566433566
0.987797619047619,0.01220238095238095
1.0,0.0
0.9067420634920635,0.09325793650793651
0.9966666666666666,0.003333333333333333
0.998,0.002
1.0,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.998,0.002
0.0,1.0
0.0,1.0
0.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9886666666666666,0.011333333333333332
0.9966666666666667,0.003333333333333333
0.0,1.0
0.99,0.01
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,1.0
0.02296428571428572,0.9770357142857142
1.0,0.0
0.0,1.0
1.0,0.0
0.9883928571428572,0.011607142857142856
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,1.0
0.0,1.0
1.0,0.0
0.9975,0.0025
0.0,1.0
0.0,1.0
1.0,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
1.0,0.0
1.0,0.0
0.0,1.0
1.0,0.0
0.0,1.0
1.0,0.0
0.99,0.01
0.0,1.0
1.0,0.0
0.0,1.0
0.0,1.0
0.0,1.0
1.0,0.0
0.0,1.0
0.0,1.0
1.0,0.0
0.9903333333333333,0.009666666666666667
0.9940000000000001,0.006
0.0,1.0
1.0,0.0
0.0,1.0
0.0,1.0
0.9891666666666667,0.010833333333333332
0.0014285714285714286,0.9985714285714287
1.0,0.0
0.0,1.0
0.03174603174603175,0.968253968253968
0.0,1.0
0.0,1.0
1.0,0.0
0.0,1.0
1.0,0.0
1.0,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
1.0,0.0
0.0045000000000000005,0.9954999999999999
0.0,1.0
0.014523809523809524,0.9854761904761905
0.0,1.0
0.9953333333333334,0.004666666666666667
1.0,0.0
1.0,0.0
0.002857142857142857,0.9971428571428571
1.0,0.0
0.0,1.0
1.0,0.0
0.0,1.0
1.0,0.0
0.0,1.0
1.0,0.0
0.9890000000000001,0.011000000000000001
0.002857142857142857,0.9971428571428572
0.0,1.0
0.0,1.0
1.0,0.0
0.993,0.006999999999999999
1.0,0.0
0.01325,0.98675
1.0,0.0
0.0,1.0
0.0,1.0
0.997,0.003
0.005,0.995
0.997,0.003
1.0,0.0
0.0,1.0
0.0,1.0
1.0,0.0
0.002,0.998
1.0,0.0
1.0,0.0
0.0077777777777777776,0.9922222222222223
0.0085,0.9915
1.0,0.0
1.0,0.0
1.0,0.0
0.0011111111111111111,0.9988888888888888
0.0,1.0
1.0,0.0
0.0,1.0
0.0,1.0
0.0,1.0
1.0,0.0
1.0,0.0
0.04107142857142858,0.9589285714285714
1.0,0.0
0.9904999999999999,0.0095
0.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.02841269841269841,0.9715873015873016
1.0,0.0
1.0,0.0
0.99,0.01
0.0,1.0
0.0,1.0
0.9906818181818181,0.00931818181818182
0.9963333333333334,0.003666666666666667
0.0,1.0
0.9925,0.0075
0.0,1.0
0.0,1.0
1.0,0.0
0.0,1.0
0.9990000000000001,0.001
1.0,0.0
0.007142857142857143,0.9928571428571429
1.0,0.0
0.0,1.0
0.999375,0.000625
0.0,1.0
1.0,0.0
1.0,0.0
0.0,1.0
1.0,0.0
1.0,0.0
0.006,0.9940000000000001
1.0,0.0
1.0,0.0
1.0,0.0
0.03777777777777778,0.9622222222222221
0.0,1.0
0.0,1.0
1.0,0.0
0.0,1.0
0.06216666666666667,0.9378333333333333
1.0,0.0
1.0,0.0
1.0,0.0
0.0,1.0
0.0,1.0
1.0,0.0
0.0,1.0
1.0,0.0
1.0,0.0
0.0,1.0
0.0,1.0
0.9947142857142857,0.005285714285714286
1.0,0.0
0.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.999047619047619,0.0009523809523809524
1.0,0.0
0.005416666666666666,0.9945833333333333
0.9953333333333333,0.004666666666666667
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,1.0
0.0016666666666666666,0.9983333333333333
0.0,1.0
0.9845714285714287,0.015428571428571427
1.0,0.0
1.0,0.0
0.995,0.005
0.0,1.0
0.9884999999999999,0.0115
1.0,0.0
0.0,1.0
1.0,0.0
0.0,1.0
0.0,1.0
1.0,0.0
0.0,1.0
0.9512008547008548,0.048799145299145294
1.0,0.0
1.0,0.0
0.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.99,0.01
0.14592857142857144,0.8540714285714286
0.999090909090909,0.0009090909090909091
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,1.0
1.0,0.0
0.0,1.0
1.0,0.0
0.003333333333333333,0.9966666666666666
0.0,1.0
0.9900476190476191,0.009952380952380952
0.0,1.0
0.0,1.0
0.9786666666666666,0.021333333333333336
1.0,0.0
0.0,1.0
1.0,0.0
0.0,1.0
0.0,1.0
0.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9906666666666666,0.009333333333333334
0.0,1.0
0.0,1.0
0.9966666666666667,0.003333333333333333
0.009027777777777777,0.9909722222222223
0.0,1.0
0.999090909090909,0.0009090909090909091
1.0,0.0
0.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,1.0
0.03538095238095238,0.9646190476190475
0.0,1.0
0.982,0.018000000000000002
1.0,0.0
0.0,1.0
1.0,0.0
0.0,1.0
1.0,0.0
0.01,0.99
0.005714285714285714,0.9942857142857143
0.0,1.0
0.0018181818181818182,0.9981818181818182
0.0,1.0
0.0,1.0
0.0,1.0
0.0022222222222222222,0.9977777777777778
0.0,1.0
0.0,1.0
1.0,0.0
0.0,1.0
1.0,0.0
1.0,0.0
0.0,1.0
1.0,0.0
0.9975,0.0025
1.0,0.0
0.0,1.0
0.005,0.995
0.0,1.0
0.0,1.0
0.012,0.988
0.002857142857142857,0.9971428571428572
0.99275,0.0072499999999999995
0.0,1.0
0.0,1.0
0.0,1.0
1.0,0.0
1.0,0.0
0.9937777777777776,0.006222222222222223
0.99875,0.00125
1.0,0.0
1.0,0.0
0.0,1.0
0.0,1.0
1.0,0.0
0.002857142857142857,0.9971428571428571
1.0,0.0
0.9983333333333333,0.0016666666666666666
1.0,0.0
1.0,0.0
1.0,0.0
0.9808333333333333,0.019166666666666665
0.0,1.0
1.0,0.0
0.0,1.0
0.002857142857142857,0.9971428571428572
1.0,0.0
1.0,0.0
1.0,0.0
0.9953333333333333,0.004666666666666667
0.0,1.0
1.0,0.0
0.002857142857142857,0.9971428571428571
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,1.0
0.0125,0.9875
0.002857142857142857,0.9971428571428571
0.9908333333333335,0.009166666666666667
0.0,1.0
0.0,1.0
0.0025,0.9975
0.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,1.0
1.0,0.0
0.0,1.0
0.011964285714285714,0.9880357142857144
1.0,0.0
0.0,1.0
1.0,0.0
0.0,1.0
0.01630952380952381,0.9836904761904763
1.0,0.0
1.0,0.0
1.0,0.0
0.0,1.0
0.9954999999999999,0.0045000000000000005
1.0,0.0
0.003928571428571429,0.9960714285714286
1.0,0.0
1.0,0.0
1.0,0.0
0.0,1.0
0.0,1.0
0.002,0.998
0.017435897435897435,0.9825641025641025
0.0,1.0
1.0,0.0
0.9972727272727273,0.002727272727272727
0.016,0.9840000000000001
0.0,1.0
1.0,0.0
1.0,0.0
0.01575,0.98425
1.0,0.0
0.9511785714285713,0.04882142857142857
1.0,0.0
0.0,1.0
1.0,0.0
1.0,0.0
0.0,1.0
0.007023809523809523,0.9929761904761905
1.0,0.0
0.01086111111111111,0.9891388888888889
0.0,1.0
0.0022222222222222222,0.9977777777777778
1.0,0.0
0.0175,0.9825
0.0,1.0
1.0,0.0
0.9993333333333334,0.0006666666666666666
1.0,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.9952777777777777,0.004722222222222222
1.0,0.0
0.0,1.0
0.00125,0.99875
1.0,0.0
0.9977777777777778,0.0022222222222222222
0.004583333333333333,0.9954166666666667
0.0,1.0
0.0,1.0
0.0,1.0
0.006111111111111111,0.9938888888888888
0.9423003663003664,0.0576996336996337
0.0,1.0
1.0,0.0
0.0,1.0
0.9775,0.0225
1.0,0.0
1.0,0.0
0.0,1.0
0.0,1.0
0.006944444444444444,0.9930555555555556
0.0,1.0
1.0,0.0
0.0,1.0
0.997,0.003
0.9901190476190476,0.009880952380952381
0.0,1.0
0.0,1.0
0.06429761904761905,0.935702380952381
0.0,1.0
0.0,1.0
1.0,0.0
0.0,1.0
1.0,0.0
1.0,0.0
0.0,1.0
0.0,1.0
0.0,1.0
1.0,0.0
0.0016666666666666666,0.9983333333333334
0.0,1.0
1.0,0.0
0.9974117647058824,0.0025882352941176473
0.9990000000000001,0.001
0.0,1.0
0.992,0.008
0.9794761904761904,0.020523809523809527
0.0,1.0
1.0,0.0
1.0,0.0
0.0,1.0
0.0,1.0
0.0,1.0
1.0,0.0
0.0,1.0
0.0,1.0
1.0,0.0
0.9938888888888888,0.006111111111111111
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,1.0
1.0,0.0
0.0,1.0
1.0,0.0
0.005714285714285714,0.9942857142857143
0.0,1.0
0.992,0.008
1.0,0.0
0.0,1.0
0.9897095959595958,0.010290404040404039
1.0,0.0
0.0,1.0
1.0,0.0
0.002857142857142857,0.9971428571428572
1.0,0.0
1.0,0.0
1.0,0.0
0.0045000000000000005,0.9954999999999999
1.0,0.0
1.0,0.0
0.9409126984126986,0.059087301587301584
0.9933333333333333,0.006666666666666666
0.9956666666666666,0.004333333333333333
0.0,1.0
0.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.01125,0.98875
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
1.0,0.0
0.0,1.0
1.0,0.0
1.0,0.0
0.0,1.0
0.998,0.002
1.0,0.0
0.9801388888888889,0.01986111111111111
0.0,1.0
0.0018333333333333335,0.9981666666666666
1.0,0.0
1.0,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
1.0,0.0
0.0014285714285714286,0.9985714285714287
0.0,1.0
0.9983333333333334,0.0016666666666666666
1.0,0.0
0.0,1.0
1.0,0.0
1.0,0.0
0.007125,0.992875
1.0,0.0
0.9988888888888888,0.0011111111111111111
0.0,1.0
1.0,0.0
0.0,1.0
0.0,1.0
1.0,0.0
1.0,0.0
0.0,1.0
0.0,1.0
